MAR,SCHL,WAGP,ESR,RAC1P
1,19,010600,1,1
1,16,005000,1,1
1,16,000000,6,1
3,19,040000,1,1
1,09,000000,6,1
1,16,000000,6,1
2,20,000000,3,1
1,20,005000,3,1
2,16,000000,6,1
3,12,000000,6,1
1,19,000000,6,1
1,18,052000,1,1
2,17,013500,1,1
1,22,061000,1,1
1,19,012000,1,6
5,12,000000,,9
5,10,,,9
5,13,000000,,6
1,20,080000,1,1
1,16,052000,1,1
1,18,050000,1,1
1,18,006000,1,1
5,12,000000,,1
5,03,,,1
5,01,,,1
5,,,,1
1,14,014000,1,1
1,13,000000,6,1
5,11,010000,3,1
4,16,000000,3,1
5,11,000000,6,1
5,18,009000,1,6
5,23,047000,1,6
1,21,056000,1,6
3,17,000000,6,1
2,16,000000,6,1
1,16,055000,1,1
1,16,065000,1,1
1,20,000000,1,6
1,18,000000,6,6
5,,,,6
1,17,034000,1,2
1,19,038000,1,1
1,18,000000,6,1
1,16,000000,6,1
1,21,054000,1,1
1,21,012000,1,1
5,18,010400,1,1
5,14,000000,6,1
1,17,000000,6,1
1,01,011000,1,1
5,03,,,1
5,01,,,1
3,16,060000,2,1
5,21,022000,1,1
5,19,006000,3,1
5,06,,,1
5,13,018500,1,1
1,21,095000,1,1
1,23,316000,1,1
1,22,000000,1,1
1,24,000000,6,1
1,23,000000,6,1
5,21,042900,1,1
1,21,056000,1,1
1,21,104000,1,1
5,,,,1
1,19,072000,1,1
1,16,028000,3,1
1,22,000000,6,1
1,22,026900,6,1
2,16,000000,6,1
5,22,006000,1,1
2,15,034000,1,1
1,20,000000,3,1
1,18,000000,1,1
3,20,005300,1,1
3,21,052000,1,1
5,21,011000,1,1
1,12,024400,1,8
1,11,035000,1,8
5,19,021000,3,8
5,09,,,8
1,19,080000,1,1
1,17,030000,1,1
5,10,,,1
2,13,000000,6,9
2,20,000300,6,1
5,22,049000,1,1
1,21,085000,1,1
1,22,000000,6,1
5,,,,1
1,22,071000,2,1
1,22,080000,2,1
5,19,010000,1,1
5,19,012000,1,1
3,16,065000,1,1
5,16,030000,1,1
1,18,000000,6,6
1,19,000000,1,6
3,18,081000,1,1
1,22,060000,1,1
1,18,075000,1,1
5,02,,,9
5,,,,1
5,14,010000,1,1
1,18,000000,6,1
1,19,000000,6,1
1,21,000000,6,1
1,19,000000,6,1
4,14,000000,1,8
5,09,,,8
5,05,,,8
5,04,,,8
1,23,000000,6,1
1,11,000000,6,1
3,19,027000,1,1
1,22,000000,6,1
1,16,000000,6,1
2,16,000000,6,1
5,16,005000,6,1
3,17,054000,3,1
5,16,000000,3,1
3,15,072000,1,1
3,19,052000,1,1
5,20,003600,1,1
2,16,000000,6,1
1,19,009600,1,1
1,19,006400,1,1
1,18,018000,1,1
1,17,018000,1,1
5,01,,,1
5,,,,1
3,16,018000,1,1
5,21,035000,1,1
3,19,083000,1,1
1,21,068000,1,1
1,19,067000,1,1
1,19,000000,6,1
1,20,025000,1,1
5,20,009400,1,1
1,16,000000,6,1
1,19,000000,6,1
5,16,045000,1,2
1,21,012400,1,1
1,24,045000,1,1
5,05,,,1
5,02,,,1
3,16,000000,1,1
3,22,062000,1,1
1,19,094000,1,1
1,19,015400,1,1
1,21,000000,6,1
1,22,000000,6,1
1,19,005700,1,1
1,16,038000,1,1
3,21,006200,1,1
5,08,,,1
5,05,,,1
1,19,075000,1,1
1,18,022000,1,1
5,21,004200,1,1
5,19,000830,6,1
3,21,000000,6,1
1,20,000000,6,1
1,16,000000,6,1
3,16,000000,6,1
1,19,003000,6,1
1,16,025500,1,3
5,19,035000,1,1
5,08,,,1
5,03,,,1
5,02,,,1
5,,,,5
5,,,,1
1,21,000000,6,1
1,16,000000,6,1
1,19,029000,1,1
1,16,000000,6,1
5,05,,,1
2,14,000000,6,1
2,09,000000,6,1
1,16,030000,4,1
1,19,000000,6,1
1,20,000000,6,1
5,19,009000,1,1
1,19,003000,6,1
1,21,000000,6,1
1,21,043000,1,1
1,21,069000,1,1
3,21,035000,1,1
5,23,117000,1,1
1,19,000000,1,1
1,20,000000,1,1
1,18,050000,1,1
1,19,000000,6,1
5,10,,,1
1,21,140000,1,1
1,19,100000,1,1
5,10,,,1
5,08,,,1
1,19,035000,1,1
1,16,015000,1,6
5,18,009700,3,9
1,12,024000,1,8
1,16,000000,6,8
5,,,,8
5,16,000000,6,8
5,,,,8
5,16,018000,4,1
1,16,024000,1,1
1,14,028800,1,1
5,14,000000,6,1
5,09,,,1
5,16,000000,6,6
1,17,072000,1,1
1,18,000000,3,1
5,04,,,1
5,01,,,1
5,05,,,1
1,18,020900,3,1
1,16,032000,1,1
4,17,000000,6,1
5,19,000000,6,1
5,20,003000,6,1
5,19,012000,1,1
5,19,002000,1,1
5,20,002500,1,6
2,16,000000,6,1
2,16,050000,1,1
1,20,048000,1,1
1,16,060000,1,1
1,20,029000,1,1
1,21,000000,6,1
5,02,,,1
5,,,,1
1,16,030000,3,1
1,20,047000,1,1
1,16,045000,1,1
1,20,034000,1,1
5,16,000000,6,1
5,16,016000,4,1
1,19,040000,1,1
1,16,024000,1,6
5,10,,,1
5,08,,,1
2,16,000000,6,1
5,16,016000,1,1
1,01,025000,1,1
5,04,,,1
5,01,,,1
5,,,,1
2,16,000000,6,9
5,16,042000,6,9
5,19,000000,6,9
1,13,016000,1,6
1,16,000000,6,6
1,19,010000,1,6
1,18,002200,3,1
1,24,000000,1,1
1,22,000000,6,1
5,20,014000,1,1
3,20,025000,1,1
1,19,040000,1,2
1,19,150000,1,2
5,10,,,2
5,07,,,2
5,07,,,2
1,21,150000,1,1
1,21,030000,1,6
1,22,018000,1,2
1,22,000000,6,2
5,21,055000,1,1
1,19,045000,1,1
1,17,000000,6,1
1,24,000000,1,1
1,18,014000,1,1
5,21,017800,1,1
1,19,000000,6,1
1,16,095000,1,1
1,16,032000,1,1
3,19,000000,6,1
5,16,000000,6,1
2,19,000000,6,1
4,17,000000,6,1
5,13,000000,6,1
5,08,,,1
5,06,,,1
5,02,,,1
5,01,,,1
2,09,000000,6,1
1,18,000000,6,1
1,12,000000,6,1
2,24,000000,6,1
1,19,140000,1,1
1,19,060000,1,1
5,07,,,1
5,05,,,1
2,18,000000,6,6
5,19,000000,6,9
1,21,000000,6,1
1,16,000000,6,1
1,21,000000,6,1
1,21,000000,6,1
1,21,000000,6,1
1,21,061000,1,1
1,20,086000,1,1
1,20,074000,1,6
5,14,015000,1,9
5,14,009000,3,9
1,20,017900,1,1
1,21,030000,1,1
1,22,070000,4,1
1,21,000000,6,1
5,,,,1
1,21,000000,6,1
1,16,000000,6,1
2,16,000000,6,1
3,17,039600,1,1
2,14,013000,1,1
5,11,,,1
5,07,,,1
5,20,004000,1,1
2,21,000000,6,1
3,20,057000,1,3
5,13,000000,6,3
3,18,000000,3,1
3,18,000000,6,1
5,17,000000,6,1
1,20,000000,6,1
1,16,045000,1,1
3,24,000000,6,1
5,19,000000,6,1
5,17,000000,3,1
5,09,,,1
5,07,,,1
5,,,,1
1,16,007000,1,1
5,01,,,1
5,09,,,1
1,19,030000,1,1
1,16,007000,3,1
5,07,,,1
1,21,021600,1,9
5,01,,,1
5,,,,1
1,22,114000,1,1
1,22,000000,6,1
1,21,000000,6,1
1,21,050000,1,1
1,21,000000,6,1
1,16,000000,1,1
1,19,000000,1,1
5,,,,1
5,16,000000,6,1
1,19,000000,6,9
1,14,000000,6,2
1,21,040000,1,6
1,19,000000,6,6
5,01,,,6
1,21,061000,1,1
1,16,015500,1,1
5,20,005000,1,1
5,20,035000,1,1
1,17,094000,1,1
1,17,000000,6,1
5,11,,,1
2,13,000000,6,1
1,16,034300,1,1
1,18,042600,1,1
1,23,010000,6,1
1,21,036000,1,1
5,21,047300,1,1
5,22,002000,1,2
3,21,007000,1,1
5,21,010000,3,1
1,18,000000,6,1
1,16,026000,1,1
5,07,,,1
5,07,,,1
5,,,,1
1,19,004000,6,1
1,22,004000,6,1
1,20,052000,1,1
1,22,090000,1,1
4,21,062000,1,1
5,21,019000,1,1
5,16,030000,1,1
3,21,010000,1,1
5,18,000120,3,1
1,19,000000,6,1
1,19,000000,6,1
5,16,070000,1,1
5,16,050000,1,1
3,16,033100,1,1
5,16,013400,1,1
2,11,000000,6,1
5,18,010000,3,9
5,01,,,9
5,,,,9
3,19,000000,6,1
1,14,030000,3,1
1,16,025000,1,1
5,21,023000,1,1
1,21,000000,1,1
1,19,000000,1,1
5,19,016000,1,1
5,19,037400,1,1
3,22,032000,1,1
5,06,,,1
5,02,,,1
5,11,,,1
5,09,,,1
1,21,033000,1,1
1,16,032000,1,2
5,07,,,9
5,07,,,9
3,21,163000,1,1
5,19,000000,6,1
5,19,000000,6,1
1,21,000000,6,1
1,19,316000,1,1
5,06,,,1
5,04,,,1
5,,,,1
3,17,000000,6,1
2,16,000000,6,1
5,16,000000,6,1
1,16,018700,3,1
1,16,000000,6,1
5,19,010000,3,1
5,19,000000,6,1
5,12,000000,6,1
5,10,,,1
5,09,,,1
5,07,,,1
5,05,,,1
5,01,,,1
5,,,,1
2,22,000000,6,1
1,20,002600,6,1
1,16,000000,6,1
5,20,005300,1,1
5,03,,,1
5,01,,,1
3,21,113000,1,6
1,16,040000,1,1
5,18,020000,1,1
1,10,000000,6,1
1,14,000000,6,9
5,14,005500,1,1
4,19,000000,6,1
5,13,000000,3,9
2,21,081000,1,1
1,16,070000,1,1
1,21,070000,1,1
5,17,000000,6,1
1,21,105000,1,1
1,19,037000,1,1
5,06,,,1
5,03,,,1
1,19,072000,1,1
1,19,000000,3,1
1,16,063000,1,1
1,16,060000,1,1
5,06,,,1
5,04,,,1
1,23,170000,1,1
1,23,316000,1,1
5,02,,,1
1,21,010000,1,9
1,19,040000,1,1
5,01,,,9
5,,,,9
1,16,000000,6,1
1,16,032000,1,1
3,21,000000,6,1
1,21,000000,6,1
1,21,000000,6,1
1,22,041000,1,1
1,21,000000,6,1
1,16,000000,6,1
1,21,100000,1,1
5,,,,1
2,16,000000,6,1
1,19,024000,1,1
1,19,040000,1,1
5,,,,1
1,21,030000,1,1
1,19,000000,1,1
3,18,000000,6,1
1,24,012000,1,1
1,22,012000,1,1
1,21,000000,6,3
1,18,026000,1,9
5,17,000000,6,3
2,16,000000,6,1
5,16,033600,2,1
1,11,007500,1,1
1,14,000000,6,1
1,21,030000,1,1
1,21,012000,1,1
5,18,000830,6,1
1,24,120000,1,1
1,22,002300,1,1
5,19,011000,1,1
3,22,045000,1,1
5,05,,,1
5,03,,,1
1,19,036000,1,1
1,21,036000,1,1
1,21,029000,1,1
1,16,045000,1,1
5,14,001000,2,1
5,14,000000,6,1
3,16,000000,6,1
5,18,000000,6,3
5,01,,,3
1,16,014400,1,1
1,14,013000,1,1
1,21,037000,1,6
1,20,000000,6,6
5,19,008300,1,6
1,21,012000,1,6
1,21,150000,1,1
5,11,000000,,9
5,07,,,9
3,16,036500,6,2
1,21,056000,1,1
1,23,094000,1,1
1,21,000000,6,1
1,21,000000,6,1
3,14,004000,6,9
1,21,034000,1,1
1,21,036000,1,1
5,,,,1
5,,,,1
1,18,007500,1,1
1,19,056000,1,1
5,14,003000,1,1
5,09,,,1
5,03,,,1
1,18,000000,6,2
1,22,000000,6,2
1,16,065000,1,6
1,16,000000,6,6
5,11,,,6
5,08,,,6
2,18,000000,6,1
2,16,000000,6,1
3,16,040000,1,1
1,23,060000,1,1
1,21,000000,6,1
5,01,,,1
5,,,,1
1,24,000000,6,1
1,21,000000,6,1
1,21,087000,1,1
1,20,000000,3,1
5,20,010000,1,1
5,11,,,1
5,08,,,1
5,20,041600,1,1
1,21,005100,1,1
1,16,024000,1,1
1,01,040000,1,6
1,01,020000,1,6
5,16,024000,1,6
5,01,020000,1,6
5,16,011900,1,6
5,11,000000,,6
5,11,000000,6,6
1,22,158000,1,1
1,21,000000,6,1
5,08,,,1
5,04,,,1
1,18,084000,1,1
1,17,000000,6,1
1,22,036000,1,1
1,21,000000,6,1
5,06,,,1
5,04,,,1
5,01,,,1
1,21,000000,6,1
1,21,129000,1,1
5,16,000730,3,1
5,20,006200,1,1
5,08,,,1
5,20,025000,1,1
1,21,047000,1,1
1,21,000000,6,1
1,18,000000,6,1
1,21,125000,1,1
2,16,000000,6,1
1,22,000000,1,1
1,21,000000,6,1
1,21,055000,1,1
1,21,065000,1,1
5,,,,1
3,16,000000,6,1
1,21,140000,1,1
1,19,000000,6,1
3,19,062000,1,2
5,19,004000,1,2
5,14,000000,1,2
5,,,,2
5,,,,2
5,20,037400,1,1
5,20,021000,1,2
5,20,035000,1,2
3,20,021000,1,1
1,16,000000,6,1
1,19,000000,6,1
5,16,000000,3,1
3,19,000000,6,1
1,18,000000,6,1
1,16,000000,6,1
5,16,000000,6,1
4,20,010000,1,2
1,21,140000,1,1
1,21,002900,3,1
5,01,,,1
2,21,000000,6,1
2,18,000000,6,2
2,21,000000,6,2
1,19,014000,1,1
1,21,000500,1,1
1,20,014100,1,1
1,15,000000,6,1
5,08,,,1
5,18,000500,1,1
1,21,060000,1,1
1,21,002800,1,1
5,01,,,1
5,,,,1
1,16,000000,6,1
1,20,034000,1,1
5,14,003000,1,1
5,05,,,1
1,19,044000,1,3
1,15,040000,1,3
5,02,,,3
1,17,000000,3,1
1,19,070000,1,1
2,16,000000,6,1
1,16,000000,6,1
1,16,130000,1,1
2,05,000000,6,1
5,14,000000,6,1
5,16,000000,6,1
1,18,000000,6,1
1,16,000000,6,1
1,23,000000,6,1
1,19,002600,1,1
1,21,100000,1,1
1,21,090000,1,1
1,21,120000,1,1
1,21,052000,1,1
5,12,000000,,1
5,06,,,1
3,21,062000,1,1
1,20,006000,1,1
1,20,060000,1,1
5,21,075000,1,1
1,24,033000,1,1
1,18,003000,1,1
5,14,000000,6,1
5,13,000000,6,1
1,16,012000,1,1
1,16,000000,6,1
5,01,,,1
5,10,004000,1,1
5,02,,,1
5,,,,1
3,18,000000,6,1
3,16,000000,6,1
1,21,000000,6,1
1,19,000000,6,1
1,21,046000,1,1
1,19,029800,3,1
5,01,,,1
1,21,190000,1,1
1,22,109000,1,1
3,21,050000,1,1
1,18,050000,1,1
1,22,120000,6,2
4,16,065000,1,9
4,16,019000,1,1
5,16,024000,4,1
1,19,048000,1,1
1,19,030000,1,1
1,21,050000,1,1
1,19,035000,1,1
5,16,013000,1,1
1,21,062000,1,1
1,16,000000,1,1
5,05,,,1
5,02,,,1
5,19,005200,1,1
5,19,023700,1,1
1,15,024600,1,1
1,21,032900,1,1
5,,,,1
3,16,000000,3,1
1,16,044500,1,9
1,16,070000,1,1
5,12,000000,,9
5,09,,,9
2,19,000000,6,1
1,19,105000,1,1
1,20,000000,6,1
5,06,,,1
5,03,,,1
5,01,,,1
5,01,,,1
5,01,,,1
2,16,000000,6,1
1,18,035000,1,1
1,01,000000,6,1
1,21,029400,1,2
1,20,027000,2,2
5,21,000000,3,2
5,,,,2
5,21,001200,1,2
4,16,083000,1,1
3,18,056000,1,1
5,18,004900,3,1
5,10,,,1
5,06,,,9
5,05,,,1
3,21,000530,1,1
1,23,017000,1,1
1,23,027000,1,1
2,21,000000,6,1
1,19,000000,3,1
1,13,000000,6,1
1,19,030000,1,1
1,20,030000,1,1
5,21,012000,1,1
1,16,060000,1,6
1,21,060000,1,6
5,19,009000,1,6
2,10,000000,6,6
5,16,011200,1,1
1,21,045000,1,1
1,22,076000,1,1
5,12,000000,,1
5,21,050000,1,1
3,20,026100,1,1
2,19,000000,6,1
5,06,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
3,16,007000,1,1
1,22,068000,1,1
1,24,085000,1,1
3,19,000000,6,5
1,11,000000,6,1
1,14,045000,1,1
5,07,,,1
5,06,,,1
5,01,,,1
1,19,000000,6,1
1,19,130000,1,1
5,18,000000,6,1
5,02,,,1
2,18,000000,6,1
1,17,045000,1,1
1,17,000000,6,1
1,22,000000,6,1
1,22,004100,6,1
5,19,000000,6,1
1,16,050000,1,1
1,21,049000,1,1
1,21,010000,1,1
5,19,011000,1,1
1,22,000000,6,1
1,21,100000,1,1
5,21,003500,1,1
5,14,000000,6,1
1,18,015000,1,9
1,17,000000,3,9
5,03,,,9
5,,,,9
1,16,036000,1,1
1,20,035000,1,1
1,20,055000,1,1
1,20,055000,1,1
3,18,000000,6,1
2,17,000000,6,1
1,09,000000,6,1
1,01,020200,1,1
5,22,042000,1,1
1,20,000000,6,1
1,19,075000,1,1
3,19,028000,1,1
5,13,000000,6,1
5,08,,,1
5,,,,1
5,16,022000,6,9
2,22,000000,6,9
5,21,076000,1,9
5,16,049300,1,1
5,19,038000,1,1
5,18,028000,1,1
3,21,072000,1,1
5,15,000000,6,6
1,16,000000,6,6
1,21,000000,6,6
1,16,000000,3,1
1,14,006000,1,1
5,16,003800,1,1
5,05,,,1
1,16,000000,6,1
1,19,000000,6,1
1,22,000000,6,1
1,21,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
3,16,000000,1,8
1,16,014400,1,8
1,14,000000,6,8
5,,,,8
1,18,000200,6,8
5,,,,8
1,16,051000,1,8
5,16,022000,1,8
3,19,020000,1,9
5,16,024000,1,1
5,01,,,1
1,16,010000,1,2
1,16,000000,6,2
1,16,000000,6,1
1,19,000000,6,1
5,12,000000,3,1
5,09,,,1
5,17,000000,6,2
5,21,120000,1,1
3,19,000000,6,3
5,22,000000,6,1
1,18,000000,6,1
1,16,022000,3,1
5,01,,,1
5,,,,1
1,22,062000,1,1
1,21,000000,6,1
5,19,000000,6,1
1,16,120000,1,1
1,19,000000,3,1
5,19,000000,3,1
1,19,000000,6,2
1,17,000000,6,1
1,16,000000,1,1
1,21,028400,2,1
5,,,,1
1,16,039000,3,2
1,16,060000,1,1
5,02,,,2
5,01,,,2
5,13,000000,,2
5,19,000300,6,1
3,16,011000,1,1
2,18,000000,6,1
3,17,000000,6,1
3,21,074000,1,1
3,19,035000,3,1
1,19,012000,1,1
1,21,015000,1,9
5,06,,,9
5,04,,,9
5,02,,,9
3,18,000000,6,1
1,13,057000,1,1
1,20,022000,1,1
5,11,000000,,1
5,07,,,1
5,18,000000,1,3
5,18,008100,1,3
3,19,025000,3,3
1,23,000000,1,1
1,23,316000,1,1
1,17,000000,6,9
1,17,000000,6,1
5,13,000000,6,9
1,19,039000,3,1
1,19,014700,1,1
5,16,000340,6,1
5,17,008000,1,1
5,14,003500,1,1
1,16,006500,1,1
1,13,025000,1,1
1,21,050000,4,1
1,19,044000,4,1
5,15,004500,6,1
3,16,060000,6,1
5,16,000000,6,1
3,20,019500,1,1
1,21,000000,6,1
1,24,000000,6,1
2,20,012000,1,9
1,16,000000,6,1
3,19,015000,1,9
5,10,,,3
1,21,000340,1,1
1,21,022000,1,1
3,18,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
1,18,070000,1,1
1,16,037600,1,1
5,16,015300,1,1
1,21,075000,1,1
1,22,106000,1,1
5,10,,,1
1,15,040000,1,6
1,21,042000,1,6
5,19,000000,6,6
5,18,000000,3,6
1,18,041700,1,1
1,19,050000,1,1
5,13,001500,1,1
3,16,000000,6,1
2,20,000000,6,1
3,18,316000,1,1
3,21,000000,6,1
3,21,120000,1,1
1,16,054000,3,1
1,20,038000,1,1
5,14,000000,6,1
5,11,,,1
1,22,000000,6,1
1,20,000000,6,1
1,16,020000,1,6
1,16,017000,3,6
5,02,,,6
5,,,,6
1,16,000000,6,6
1,16,000000,6,6
1,21,025000,1,1
1,20,041500,1,1
5,16,001400,1,1
5,13,000000,6,1
5,18,045000,1,6
5,16,001200,3,1
5,17,004000,6,1
5,23,005000,1,9
1,18,000000,6,2
1,21,060000,1,2
5,13,000000,6,2
5,12,000000,,2
1,16,015000,1,1
1,14,000000,6,1
5,14,000000,3,1
4,16,000000,6,1
5,23,000000,6,1
5,22,058000,1,1
1,21,057000,1,1
1,19,068000,1,1
5,08,,,1
5,06,,,1
1,11,000350,6,8
1,11,015000,1,8
5,14,000000,6,8
3,17,000000,6,9
2,13,000000,6,1
1,21,007500,1,1
1,18,017700,1,1
1,23,091000,1,1
1,20,000000,6,1
5,12,000000,,1
5,10,,,1
5,09,,,1
5,07,,,1
5,04,,,1
5,16,016600,1,9
1,19,000000,6,1
1,16,000000,6,1
1,19,000000,6,1
1,19,000000,6,1
2,16,000000,6,1
3,19,018700,3,1
5,18,052000,1,1
5,16,012000,1,1
5,11,000000,,1
1,19,100000,1,1
1,16,000000,6,1
5,04,,,1
5,02,,,1
1,21,000000,2,1
1,21,000000,6,1
5,03,,,1
1,22,000000,6,1
1,20,075000,1,1
5,03,,,1
5,,,,1
1,16,000560,6,1
1,16,000000,6,1
1,19,000000,3,1
1,21,018000,1,3
5,,,,1
5,,,,1
5,15,000000,6,8
5,15,004200,1,9
5,19,000000,1,1
1,21,088000,1,1
1,19,072000,1,1
5,02,,,1
5,,,,1
3,14,000000,6,1
5,14,003500,1,1
5,,,,1
5,,,,1
5,,,,1
5,01,007300,1,1
5,15,000000,6,1
5,13,005700,1,1
5,01,,,1
5,,,,1
1,21,060000,1,1
1,20,059000,1,1
5,,,,1
5,16,017000,4,2
1,16,101000,1,1
1,20,100000,1,1
1,21,015600,1,1
1,21,130000,1,1
5,02,,,1
5,,,,1
3,18,000000,6,1
5,21,116000,1,1
5,19,000450,6,1
3,19,014400,1,1
5,13,001000,1,1
5,12,000000,,1
3,01,000000,6,1
3,23,316000,1,1
5,12,000000,6,1
5,09,,,1
5,19,050000,1,8
5,11,,,8
5,08,,,8
1,22,000000,6,1
1,21,000000,6,1
1,22,151000,1,1
1,20,006200,2,1
1,19,030000,3,1
1,16,040500,1,1
5,14,000300,1,1
5,11,,,1
1,16,016000,1,1
1,17,033000,1,1
5,14,000000,6,1
5,13,000000,6,1
1,16,005000,6,6
1,16,059000,1,6
5,09,,,6
5,07,,,6
1,01,000000,6,6
3,18,057000,6,1
2,24,000000,6,1
2,15,000000,6,1
5,19,002000,6,6
1,16,022000,6,1
1,16,036000,1,1
5,16,007500,1,1
1,19,000000,1,1
1,18,000000,1,1
1,16,022900,1,1
1,16,020300,1,1
5,05,,,1
5,03,,,1
1,16,024500,1,1
1,21,090000,1,1
5,10,,,1
5,21,011600,1,3
5,20,027800,1,1
2,21,086000,1,1
3,15,000000,6,1
3,19,000000,6,1
2,16,000000,6,1
5,16,000000,3,1
5,16,085000,1,1
1,19,100000,1,1
1,21,007000,1,1
5,09,,,1
5,07,,,1
5,05,,,1
3,16,038200,5,8
2,16,000000,3,8
5,10,,,8
5,,,,8
1,22,052000,1,1
1,19,001200,1,1
5,10,,,1
5,18,025000,1,1
5,,,,1
5,21,080000,1,2
1,22,021900,1,6
1,23,316000,1,1
5,11,000000,,8
1,16,024000,1,6
1,16,000000,6,6
5,08,,,6
5,03,,,6
5,11,000000,1,1
5,19,120000,1,1
5,21,130000,1,6
3,15,017000,1,9
5,06,,,1
5,04,,,1
1,22,074000,1,1
1,20,031000,1,6
1,21,080000,1,6
1,19,015000,1,6
5,,,,6
1,16,000000,6,6
1,16,000000,6,6
1,21,000000,6,1
1,21,000000,6,1
1,21,064000,4,1
1,20,000000,6,1
5,01,,,1
5,,,,1
2,23,000000,6,1
1,20,027000,1,1
1,12,028000,1,8
5,07,,,9
5,06,,,9
5,04,,,9
5,03,,,9
5,12,000000,6,9
5,10,,,9
3,14,016000,1,1
5,21,029000,1,1
5,21,093000,1,1
3,16,000000,6,1
1,19,080000,1,1
1,23,005000,6,1
5,02,,,1
5,01,,,1
1,22,050000,1,1
1,21,000000,1,1
5,06,,,1
5,02,,,1
5,21,029900,1,1
1,19,000000,6,1
1,18,000000,6,1
3,16,042000,1,1
5,18,031000,1,1
1,19,053000,1,1
1,16,000000,6,1
5,14,000000,6,9
1,22,025000,1,1
1,22,070000,1,1
5,19,013000,6,1
5,13,001000,1,1
1,18,050000,1,7
1,16,000000,6,7
5,10,,,7
1,21,099000,1,1
1,18,000000,6,1
5,16,014400,1,1
5,19,000000,3,1
5,15,000000,6,1
5,01,,,1
1,16,065000,1,1
1,16,007000,1,1
5,,,,1
1,24,073000,1,1
1,24,060000,1,1
5,21,080000,1,6
3,19,000000,6,1
5,19,045000,1,1
5,21,050000,1,1
5,22,026700,1,1
1,19,030000,1,1
1,19,065000,1,1
5,11,000000,,1
5,09,,,1
1,20,030000,1,1
1,20,000000,6,1
5,01,,,1
5,,,,1
1,16,000000,6,8
1,16,034000,1,8
5,,,,8
5,,,,8
5,16,000000,6,1
5,13,012000,1,6
5,11,,,6
5,03,,,9
3,16,042000,1,6
5,16,000000,3,6
3,16,006000,1,9
1,21,095000,2,1
1,20,036000,1,1
2,16,000000,6,1
1,16,023000,1,1
1,16,047000,1,1
1,22,071000,1,1
1,21,009200,1,1
5,13,000000,,1
5,10,,,1
5,06,,,1
1,19,035000,1,1
1,22,042000,1,1
5,03,,,1
5,02,,,1
3,16,000000,6,1
3,17,000000,3,1
1,18,071000,1,1
1,18,041000,1,9
5,14,000000,6,1
5,22,107000,1,1
5,08,,,6
1,14,023000,1,1
1,13,005000,6,1
1,21,000000,1,1
1,24,089000,1,1
5,11,000000,,1
5,04,,,1
5,02,,,1
1,16,000000,6,1
1,16,000000,6,1
1,19,098000,1,1
1,16,053000,1,1
5,08,,,1
5,16,000000,6,1
1,19,060000,1,1
1,22,012000,1,1
5,12,000000,6,1
1,18,052000,1,1
1,16,026000,1,1
1,20,039100,2,1
1,18,000000,1,1
5,,,,1
5,,,,1
1,24,000000,1,1
1,24,000000,1,1
5,13,000150,1,8
1,19,000000,6,1
1,19,000000,6,1
1,21,000360,1,1
1,20,045000,1,9
5,14,000000,6,1
5,03,,,9
2,09,000000,6,2
5,19,056000,1,1
1,16,000000,6,1
1,18,000000,6,1
3,21,000000,6,1
1,19,031500,1,1
1,19,025000,1,1
2,19,000000,6,1
3,19,000500,6,9
3,20,085000,1,4
1,22,000000,6,1
1,23,000000,6,1
5,23,180000,1,1
5,21,040000,1,1
5,14,004700,3,1
5,16,013000,1,1
3,16,000000,6,1
5,18,087000,1,1
5,21,000000,6,1
2,19,010000,1,1
3,16,080000,1,1
5,21,019200,1,1
2,19,000000,6,1
1,16,000000,2,1
1,16,034300,6,1
5,11,,,1
5,09,,,1
5,07,,,1
5,04,,,1
1,12,000000,6,1
1,21,000000,6,1
1,16,045000,1,1
1,16,045000,1,1
5,06,,,1
1,20,016700,1,1
1,22,072000,1,1
1,01,000000,6,8
1,01,025000,1,8
5,12,000000,,8
5,09,,,8
5,03,,,8
5,01,,,8
5,18,015000,1,1
3,19,035000,1,1
1,20,045000,1,1
1,21,032000,1,1
5,21,037000,1,1
1,19,070000,1,1
1,22,000000,6,1
5,04,,,1
5,01,,,1
5,15,000000,6,1
1,21,055000,1,6
1,22,050000,1,1
1,19,048000,1,1
1,24,100000,1,9
5,,,,9
5,,,,9
1,21,037000,1,6
1,22,095000,1,6
1,19,000000,6,1
1,21,100000,1,1
1,21,000000,6,1
1,19,000000,6,1
3,16,038900,1,1
4,16,037500,1,1
1,18,000000,1,1
1,19,000000,6,1
1,22,000000,6,1
1,19,000000,6,1
5,17,000000,1,1
5,18,042000,1,1
1,16,015000,1,1
1,16,058000,1,1
5,19,000000,6,1
5,13,000000,6,1
2,16,000000,6,1
1,22,000000,6,1
1,21,123000,1,6
5,06,,,9
5,04,,,9
5,20,022300,6,6
5,20,000000,6,1
1,21,040000,1,1
1,21,000000,1,1
2,19,000000,6,1
3,19,040000,1,1
5,21,090000,1,1
3,21,109000,1,1
2,16,020000,1,1
1,16,085000,1,1
1,17,000000,6,1
5,13,001600,3,1
1,19,030000,1,1
1,20,012000,1,1
3,21,000000,6,1
3,23,150000,3,1
5,12,000000,6,1
5,12,000000,,1
5,01,,,1
2,16,010900,1,1
5,21,065000,1,1
1,21,014600,1,1
1,20,090000,1,1
